run_id,endpoint_id,method,path,response_status,response_time_ms,assertion_count,failed_assertions,status,duration_ms,failure_bucket,architecture_type,repository_name,experiment_batch_id,run_index,workflow_run_id,workflow_attempt,tool_name,platform,viewport,generated_at
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,catalog.getPizzas,GET,/api/pizzas,200,139,5,0,PASS,139,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,catalog.getPizzas,GET,/api/pizzas,200,146,5,0,PASS,146,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,catalog.getPizzas,GET,/api/pizzas,200,151,5,0,PASS,151,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,catalog.getPizzas,GET,/api/pizzas,200,119,5,0,PASS,119,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,catalog.getPizzas,GET,/api/pizzas,200,1135,5,0,PASS,1135,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,catalog.getPizzas,GET,/api/pizzas,200,142,5,0,PASS,142,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,catalog.getPizzas,GET,/api/pizzas,200,180,5,0,PASS,180,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,catalog.getPizzas,GET,/api/pizzas,200,123,5,0,PASS,123,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,catalog.getPizzas,GET,/api/pizzas,200,167,5,0,PASS,167,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,catalog.getPizzas,GET,/api/pizzas,200,135,5,0,PASS,135,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,catalog.getPizzas,GET,/api/pizzas,200,163,5,0,PASS,163,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,catalog.getPizzas,GET,/api/pizzas,200,139,5,0,PASS,139,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,catalog.getPizzas,GET,/api/pizzas,200,120,5,0,PASS,120,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,catalog.getPizzas,GET,/api/pizzas,200,119,5,0,PASS,119,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,catalog.getPizzas,GET,/api/pizzas,200,121,5,0,PASS,121,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,pizzaBuilder.listPizzas,GET,/api/pizzas,200,127,4,0,PASS,127,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,pizzaBuilder.listPizzas,GET,/api/pizzas,200,124,4,0,PASS,124,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,pizzaBuilder.listPizzas,GET,/api/pizzas,200,140,4,0,PASS,140,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,pizzaBuilder.listPizzas,GET,/api/pizzas,200,205,4,0,PASS,205,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,pizzaBuilder.listPizzas,GET,/api/pizzas,200,124,4,0,PASS,124,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,profile.updateMe,PATCH,/api/users/me/profile,200,123,6,0,PASS,123,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,profile.updateMe,PATCH,/api/users/me/profile,200,146,6,0,PASS,146,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,profile.updateMe,PATCH,/api/users/me/profile,200,123,6,0,PASS,123,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,profile.updateMe,PATCH,/api/users/me/profile,200,120,6,0,PASS,120,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-768ad8c1-3734-4439-ad88-fd8760b2a06d,profile.updateMe,PATCH,/api/users/me/profile,200,122,6,0,PASS,122,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-b020a064-3999-43a6-851a-bb41089424bb,login.authenticate.invalid,POST,/api/auth/login,422,612,4,2,FAIL,612,API_RESPONSE_FAILURE,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-b020a064-3999-43a6-851a-bb41089424bb,login.authenticate.invalid,POST,/api/auth/login,422,114,4,2,FAIL,114,API_RESPONSE_FAILURE,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-b020a064-3999-43a6-851a-bb41089424bb,login.authenticate.invalid,POST,/api/auth/login,422,118,4,2,FAIL,118,API_RESPONSE_FAILURE,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-b020a064-3999-43a6-851a-bb41089424bb,login.authenticate.invalid,POST,/api/auth/login,401,123,4,1,FAIL,123,API_CONTRACT_FAILURE,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-b020a064-3999-43a6-851a-bb41089424bb,login.authenticate.invalid,POST,/api/auth/login,403,117,4,1,FAIL,117,API_CONTRACT_FAILURE,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,catalog.getPizzas,GET,/api/pizzas,200,116,5,0,PASS,116,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,catalog.getPizzas,GET,/api/pizzas,200,122,5,0,PASS,122,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,catalog.getPizzas,GET,/api/pizzas,200,118,5,0,PASS,118,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,catalog.getPizzas,GET,/api/pizzas,200,123,5,0,PASS,123,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,catalog.getPizzas,GET,/api/pizzas,200,117,5,0,PASS,117,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,catalog.getPizzas,GET,/api/pizzas,200,117,5,0,PASS,117,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,catalog.getPizzas,GET,/api/pizzas,200,115,5,0,PASS,115,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,catalog.getPizzas,GET,/api/pizzas,200,112,5,0,PASS,112,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,catalog.getPizzas,GET,/api/pizzas,200,121,5,0,PASS,121,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,catalog.getPizzas,GET,/api/pizzas,200,114,5,0,PASS,114,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,catalog.getPizzas,GET,/api/pizzas,200,114,5,0,PASS,114,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,catalog.getPizzas,GET,/api/pizzas,200,120,5,0,PASS,120,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,catalog.getPizzas,GET,/api/pizzas,200,118,5,0,PASS,118,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,catalog.getPizzas,GET,/api/pizzas,200,113,5,0,PASS,113,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,catalog.getPizzas,GET,/api/pizzas,200,114,5,0,PASS,114,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,catalog.getPizzas,GET,/api/pizzas,200,111,5,0,PASS,111,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,catalog.getPizzas,GET,/api/pizzas,200,114,5,0,PASS,114,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,catalog.getPizzas,GET,/api/pizzas,200,135,5,0,PASS,135,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,catalog.getPizzas,GET,/api/pizzas,200,124,5,0,PASS,124,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,catalog.getPizzas,GET,/api/pizzas,200,122,5,0,PASS,122,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,pizzaBuilder.listPizzas,GET,/api/pizzas,200,121,4,0,PASS,121,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,pizzaBuilder.listPizzas,GET,/api/pizzas,200,146,4,0,PASS,146,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,pizzaBuilder.listPizzas,GET,/api/pizzas,200,141,4,0,PASS,141,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,pizzaBuilder.listPizzas,GET,/api/pizzas,200,121,4,0,PASS,121,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,pizzaBuilder.listPizzas,GET,/api/pizzas,200,111,4,0,PASS,111,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,profile.updateMe,PATCH,/api/users/me/profile,200,118,6,0,PASS,118,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,profile.updateMe,PATCH,/api/users/me/profile,200,117,6,0,PASS,117,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,profile.updateMe,PATCH,/api/users/me/profile,200,206,6,0,PASS,206,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,profile.updateMe,PATCH,/api/users/me/profile,200,159,6,0,PASS,159,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c4f53b76-0218-45e7-b7e6-fadbc49826ca,profile.updateMe,PATCH,/api/users/me/profile,200,121,6,0,PASS,121,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,catalog.getPizzas,GET,/api/pizzas,200,109,5,0,PASS,109,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,catalog.getPizzas,GET,/api/pizzas,200,114,5,0,PASS,114,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,catalog.getPizzas,GET,/api/pizzas,200,113,5,0,PASS,113,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,catalog.getPizzas,GET,/api/pizzas,200,107,5,0,PASS,107,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,catalog.getPizzas,GET,/api/pizzas,200,110,5,0,PASS,110,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,catalog.getPizzas,GET,/api/pizzas,200,112,5,0,PASS,112,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,catalog.getPizzas,GET,/api/pizzas,200,122,5,0,PASS,122,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,catalog.getPizzas,GET,/api/pizzas,200,107,5,0,PASS,107,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,catalog.getPizzas,GET,/api/pizzas,200,110,5,0,PASS,110,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,catalog.getPizzas,GET,/api/pizzas,200,109,5,0,PASS,109,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,catalog.getPizzas,GET,/api/pizzas,200,115,5,0,PASS,115,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,catalog.getPizzas,GET,/api/pizzas,200,111,5,0,PASS,111,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,catalog.getPizzas,GET,/api/pizzas,200,105,5,0,PASS,105,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,catalog.getPizzas,GET,/api/pizzas,200,118,5,0,PASS,118,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,catalog.getPizzas,GET,/api/pizzas,200,102,5,0,PASS,102,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,catalog.getPizzas,GET,/api/pizzas,200,106,5,0,PASS,106,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,catalog.getPizzas,GET,/api/pizzas,200,108,5,0,PASS,108,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,catalog.getPizzas,GET,/api/pizzas,200,112,5,0,PASS,112,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,catalog.getPizzas,GET,/api/pizzas,200,104,5,0,PASS,104,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,catalog.getPizzas,GET,/api/pizzas,200,106,5,0,PASS,106,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,checkout.placeOrder,POST,/api/CH//checkout/place-order,404,114,4,3,FAIL,114,API_RESPONSE_FAILURE,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,checkout.placeOrder,POST,/api/CH//checkout/place-order,404,108,4,3,FAIL,108,API_RESPONSE_FAILURE,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,checkout.placeOrder,POST,/api/JP//checkout/place-order,404,119,4,3,FAIL,119,API_RESPONSE_FAILURE,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,checkout.placeOrder,POST,/api/JP//checkout/place-order,404,143,4,3,FAIL,143,API_RESPONSE_FAILURE,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,checkout.placeOrder,POST,/api/MX//checkout/place-order,404,113,4,3,FAIL,113,API_RESPONSE_FAILURE,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,checkout.placeOrder,POST,/api/MX//checkout/place-order,404,117,4,3,FAIL,117,API_RESPONSE_FAILURE,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,checkout.placeOrder,POST,/api/US//checkout/place-order,404,114,4,3,FAIL,114,API_RESPONSE_FAILURE,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,checkout.placeOrder,POST,/api/US//checkout/place-order,404,111,4,3,FAIL,111,API_RESPONSE_FAILURE,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,login.authenticate,POST,/api/auth/login,200,307,3,0,PASS,307,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,login.authenticate,POST,/api/auth/login,200,295,3,0,PASS,295,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,login.authenticate,POST,/api/auth/login,200,109,3,0,PASS,109,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,login.authenticate,POST,/api/auth/login,200,107,3,0,PASS,107,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,login.authenticate,POST,/api/auth/login,200,111,3,0,PASS,111,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,login.authenticate,POST,/api/auth/login,200,107,3,0,PASS,107,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,login.authenticate,POST,/api/auth/login,200,109,3,0,PASS,109,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,login.authenticate,POST,/api/auth/login,200,110,3,0,PASS,110,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,login.authenticate,POST,/api/auth/login,200,104,3,0,PASS,104,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
api-c8bcc5a1-8092-487b-89ab-1ebc05ecc6ad,login.authenticate,POST,/api/auth/login,200,102,3,0,PASS,102,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,api,api,ALL,2026-06-09T17:38:55.037Z
